subject,game_id,local_index
Josh Allen,W11,46.913849931521526
James Cook,W11,80.99865948426394
Dalton Kincaid,W11,38.17639996612251
Greg Rousseau,W11,95.87421633781304
Joe Burrow,W11,37.92229797871786
JaMarr Chase,W11,24.576948823941606
Tee Higgins,W11,57.32244759078687
Trey Hendrickson,W11,45.48372796213672
Evan McPherson,W11,74.92942511624624
Patrick Mahomes,W11,65.4153631591554
Travis Kelce,W11,75.11184900660663
Chris Jones,W11,66.72539436526425
Caleb Williams,W11,84.22905787997918
DJ Moore,W11,27.57631805926201
Rome Odunze,W11,36.79225154268174
Jaylon Johnson,W11,57.92477514619282
Baker Mayfield,W11,100.0
Mike Evans,W11,34.17861071253698
Chris Godwin,W11,46.79145066044081
Antoine Winfield Jr,W11,0.0
Vita Vea,W11,25.472989452019807
Sam Darnold,W11,36.75239066307866
Jaxon Smith-Njigba,W11,39.0555117093484
Tariq Woolen,W11,72.02327643916668
Kenneth Walker III,W11,49.41538709308305
Devon Witherspoon,W11,39.59339275375584
Dak Prescott,W11,64.95297728949578
CeeDee Lamb,W11,51.1506343951007
Quinnen Williams,W11,65.71237960661469
Javonte Williams,W11,43.8298563024804
George Pickens,W11,68.04906456441402
Drake Maye,W11,80.43888319174819
TreVeyon Henderson,W11,82.16441498732682
Stefon Diggs,W11,42.99691637638973
Jalen Hurts,W12,37.78235878509159
Saquon Barkley,W12,36.32259135612648
AJ Brown,W12,46.39358969009299
Quinyon Mitchell,W12,47.52739953636196
Zack Baun,W12,36.173976829098194
Josh Allen,W12,47.32550028139392
James Cook,W12,34.59175438742793
Dalton Kincaid,W12,55.31463464372632
Matt Milano,W12,38.42932107394059
Greg Rousseau,W12,6.92200819958407
Joe Burrow,W12,48.47184853485205
JaMarr Chase,W12,26.59745443675566
Tee Higgins,W12,44.93398675331542
Trey Hendrickson,W12,40.95377061581967
Evan McPherson,W12,79.59271297001219
Daniel Jones,W12,52.17523936884759
Jonathan Taylor,W12,47.75266930873005
Michael Pittman Jr,W12,71.10331415702103
Quenton Nelson,W12,68.4301541105311
Laiatu Latu,W12,73.84452067116972
Patrick Mahomes,W12,79.58170603355718
Travis Kelce,W12,85.18094685339483
Xavier Worthy,W12,100.0
Caleb Williams,W12,70.28070849287897
DJ Moore,W12,77.57726827437845
Keenan Allen,W12,56.13127514786714
Rome Odunze,W12,43.84019950851638
Jaylon Johnson,W12,56.27741590716858
Baker Mayfield,W12,43.52171626963757
Mike Evans,W12,45.79708094242959
Chris Godwin,W12,58.65475423665895
Antoine Winfield Jr,W12,0.0
Vita Vea,W12,1.7735089364010428
Sam Darnold,W12,48.96056572314399
Jaxon Smith-Njigba,W12,76.88745091071503
Tariq Woolen,W12,71.60460872133928
Kenneth Walker III,W12,66.64842923586019
Devon Witherspoon,W12,65.73649348251233
Dak Prescott,W12,72.29141354148447
CeeDee Lamb,W12,49.96208644226071
Quinnen Williams,W12,63.63270990890766
Javonte Williams,W12,44.2620188232471
George Pickens,W12,55.00555223593911
Drake Maye,W12,50.97868985297027
TreVeyon Henderson,W12,43.89204748787224
Stefon Diggs,W12,97.48642539625271
Christian Gonzalez,W12,73.491047845979
Jalen Hurts,W13,16.98493568763636
Saquon Barkley,W13,20.55863063319721
AJ Brown,W13,21.5025349233664
Quinyon Mitchell,W13,36.502974186727855
Zack Baun,W13,23.404647739550523
Josh Allen,W13,29.144833483110755
James Cook,W13,53.25175814546147
Dalton Kincaid,W13,33.265949216788826
Matt Milano,W13,100.0
