subject,game_id,local_index
Josh Allen,W13,27.641716889072683
James Cook,W13,59.41837332610407
Dalton Kincaid,W13,31.660639126142932
Matt Milano,W13,100.0
Greg Rousseau,W13,52.8671971881628
Joe Burrow,W13,52.27361923936124
JaMarr Chase,W13,21.71216294309949
Tee Higgins,W13,19.10362741251628
Trey Hendrickson,W13,21.506622372182775
Evan McPherson,W13,62.2246844082258
Daniel Jones,W13,20.768167530784797
Jonathan Taylor,W13,98.25505683742037
Michael Pittman Jr,W13,71.77491564332136
Quenton Nelson,W13,39.28115307328063
Laiatu Latu,W13,42.15075607827961
Patrick Mahomes,W13,26.43249780343503
Travis Kelce,W13,46.681032407225196
Trent McDuffie,W13,5.399161921993982
Xavier Worthy,W13,15.453023032057622
Caleb Williams,W13,25.394612250077405
DJ Moore,W13,26.793201184783033
Keenan Allen,W13,51.02627961618408
Rome Odunze,W13,45.521638779312
Jaylon Johnson,W13,63.55124814601846
Baker Mayfield,W13,40.26486256014552
Mike Evans,W13,5.517950930266389
Chris Godwin,W13,33.586241521914594
Antoine Winfield Jr,W13,54.55298233092537
Vita Vea,W13,41.46839444287416
Sam Darnold,W13,16.923874645663883
Jaxon Smith-Njigba,W13,31.07097963364769
Tariq Woolen,W13,26.032345711954168
Kenneth Walker III,W13,32.59215193493088
Devon Witherspoon,W13,32.59215202189915
Dak Prescott,W13,66.97110904573324
CeeDee Lamb,W13,23.252612019304486
Quinnen Williams,W13,28.73856722180228
Javonte Williams,W13,53.897473858080026
George Pickens,W13,41.577928600529184
Drake Maye,W13,47.33355249420327
TreVeyon Henderson,W13,10.581398124633875
Stefon Diggs,W13,69.90547638105122
Christian Gonzalez,W13,98.67343065998429
Kayshon Boutte,W13,5.126599107051501
Jalen Hurts,W14,28.1393082335345
Saquon Barkley,W14,17.74991426592801
AJ Brown,W14,44.9557401802187
Quinyon Mitchell,W14,27.053244274443
Zack Baun,W14,27.657039787039068
Josh Allen,W14,45.733844606630406
James Cook,W14,24.884437095475466
Dalton Kincaid,W14,74.93537082872555
Matt Milano,W14,47.27395755289065
Greg Rousseau,W14,70.65906245728159
Joe Burrow,W14,12.422160480310392
JaMarr Chase,W14,72.71393549325622
Tee Higgins,W14,20.317140733564468
Trey Hendrickson,W14,29.194552687024512
